id,amount,asset_name,asset_id,datetime,sender_name,recipient_name,sender_id,recipient_id,sender_nodo,recipient_nodo
1.11.459441813,80.0,MONEDAPAR,1.3.1236,2018-09-08 16:26:39-03:00,kari.garo,ramiritus,1.2.977153,1.2.1069012,nodomardelplata,nodomardelplata
1.11.459441774,140.0,MONEDAPAR,1.3.1236,2018-09-08 16:26:36-03:00,sandra,marianatorrisi,1.2.1060270,1.2.1078018,nodomardelplata,nodomardelplata
1.11.459441389,100.0,MONEDAPAR,1.3.1236,2018-09-08 16:26:15-03:00,sabores18,doblerre,1.2.1078187,1.2.1068311,nodomardelplata,nodomardelplata
1.11.459441217,108.0,MONEDAPAR,1.3.1236,2018-09-08 16:26:06-03:00,alkimia,leonelmachado,1.2.1060228,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459440635,40.0,MONEDAPAR,1.3.1236,2018-09-08 16:25:30-03:00,evangelina,sandra,1.2.1059798,1.2.1060270,nodomardelplata,nodomardelplata
1.11.459439197,70.0,MONEDAPAR,1.3.1236,2018-09-08 16:24:15-03:00,kari.garo,marianatorrisi,1.2.977153,1.2.1078018,nodomardelplata,nodomardelplata
1.11.459438727,60.0,MONEDAPAR,1.3.1236,2018-09-08 16:23:54-03:00,nancy869,corinam,1.2.1051243,1.2.1051310,nodomardelplata,nodomardelplata
1.11.459438541,40.0,MONEDAPAR,1.3.1236,2018-09-08 16:23:42-03:00,alkimia,mariel721,1.2.1060228,1.2.1078186,nodomardelplata,nodomardelplata
1.11.459438198,60.0,MONEDAPAR,1.3.1236,2018-09-08 16:23:24-03:00,kari.garo,leonelmachado,1.2.977153,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459438065,115.0,MONEDAPAR,1.3.1236,2018-09-08 16:23:15-03:00,marlene,sabores18,1.2.1068894,1.2.1078187,nodomardelplata,nodomardelplata
1.11.459437251,12.0,MONEDAPAR,1.3.1236,2018-09-08 16:22:33-03:00,alkimia,leonelmachado,1.2.1060228,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459435680,100.0,MONEDAPAR,1.3.1236,2018-09-08 16:21:21-03:00,nantili,evangelina,1.2.1060251,1.2.1059798,nodomardelplata,nodomardelplata
1.11.459435061,190.0,MONEDAPAR,1.3.1236,2018-09-08 16:20:51-03:00,kari.garo,sabores18,1.2.977153,1.2.1078187,nodomardelplata,nodomardelplata
1.11.459434751,15.0,MONEDAPAR,1.3.1236,2018-09-08 16:20:36-03:00,ramiritus,tamara,1.2.1069012,1.2.1050684,nodomardelplata,nodomardelplata
1.11.459434502,60.0,MONEDAPAR,1.3.1236,2018-09-08 16:20:21-03:00,marlene,leonelmachado,1.2.1068894,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459434430,700.0,MONEDAPAR,1.3.1236,2018-09-08 16:20:15-03:00,nancy869,nantili,1.2.1051243,1.2.1060251,nodomardelplata,nodomardelplata
1.11.459430310,30.0,MONEDAPAR,1.3.1236,2018-09-08 16:16:18-03:00,ramiritus,doblerre,1.2.1069012,1.2.1068311,nodomardelplata,nodomardelplata
1.11.459393079,700.0,MONEDAPAR,1.3.1236,2018-09-08 15:41:36-03:00,doblerre,nantili,1.2.1068311,1.2.1060251,nodomardelplata,nodomardelplata
1.11.459318468,190.0,MONEDAPAR,1.3.1236,2018-09-08 14:44:39-03:00,sandra,leonelmachado,1.2.1060270,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459318449,50.0,MONEDAPAR,1.3.1236,2018-09-08 14:44:36-03:00,marisolburgos,evangelina,1.2.1078114,1.2.1059798,nodomardelplata,nodomardelplata
1.11.459315282,60.0,MONEDAPAR,1.3.1236,2018-09-08 14:41:39-03:00,samantagarcia,leomachado,1.2.1078123,1.2.1035701,nodomardelplata,nodomardelplata
1.11.459315064,40.0,MONEDAPAR,1.3.1236,2018-09-08 14:41:27-03:00,marlene,ramiritus,1.2.1068894,1.2.1069012,nodomardelplata,nodomardelplata
1.11.459311963,50.0,MONEDAPAR,1.3.1236,2018-09-08 14:38:21-03:00,leonelmachado,samantagarcia,1.2.1047863,1.2.1078123,nodomardelplata,nodomardelplata
1.11.459308232,20.0,MONEDAPAR,1.3.1236,2018-09-08 14:35:15-03:00,marisolburgos,samantagarcia,1.2.1078114,1.2.1078123,nodomardelplata,nodomardelplata
1.11.459307268,1.0,MONEDAPAR,1.3.1236,2018-09-08 14:34:21-03:00,leonelmachado,lorenamedel,1.2.1047863,1.2.1078125,nodomardelplata,nodomardelplata
1.11.459299564,50.0,MONEDAPAR,1.3.1236,2018-09-08 14:26:45-03:00,sandra,indiguista,1.2.1060270,1.2.1078119,nodomardelplata,nodomardelplata
1.11.459298114,40.0,MONEDAPAR,1.3.1236,2018-09-08 14:25:27-03:00,leonelmachado,alejandraocampp,1.2.1047863,1.2.1051225,nodomardelplata,nodomardelplata
1.11.459295969,100.0,MONEDAPAR,1.3.1236,2018-09-08 14:23:36-03:00,julianmartinez,leonelmachado,1.2.1077731,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459293659,100.0,MONEDAPAR,1.3.1236,2018-09-08 14:21:33-03:00,julianmartinez,doblerre,1.2.1077731,1.2.1068311,nodomardelplata,nodomardelplata
1.11.459291838,120.0,MONEDAPAR,1.3.1236,2018-09-08 14:19:48-03:00,sandra,evangelina,1.2.1060270,1.2.1059798,nodomardelplata,nodomardelplata
1.11.459291720,100.0,MONEDAPAR,1.3.1236,2018-09-08 14:19:45-03:00,nantili,leomachado,1.2.1060251,1.2.1035701,nodomardelplata,nodomardelplata
1.11.459291028,40.0,MONEDAPAR,1.3.1236,2018-09-08 14:19:00-03:00,nantili,alejandraocampp,1.2.1060251,1.2.1051225,nodomardelplata,nodomardelplata
1.11.459287740,300.0,MONEDAPAR,1.3.1236,2018-09-08 14:15:57-03:00,nantili,julianmartinez,1.2.1060251,1.2.1077731,nodomardelplata,nodomardelplata
1.11.459286942,100.0,MONEDAPAR,1.3.1236,2018-09-08 14:15:09-03:00,doblerre,leonelmachado,1.2.1068311,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459284241,400.0,MONEDAPAR,1.3.1236,2018-09-08 14:12:39-03:00,sandra,julianmartinez,1.2.1060270,1.2.1077731,nodomardelplata,nodomardelplata
1.11.459283451,60.0,MONEDAPAR,1.3.1236,2018-09-08 14:11:48-03:00,mariana1984,leonelmachado,1.2.1037008,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459282174,100.0,MONEDAPAR,1.3.1236,2018-09-08 14:10:30-03:00,mariana1984,leonelmachado,1.2.1037008,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459280992,20.0,MONEDAPAR,1.3.1236,2018-09-08 14:09:09-03:00,leonelmachado,marisolburgos,1.2.1047863,1.2.1078114,nodomardelplata,nodomardelplata
1.11.459279037,60.0,MONEDAPAR,1.3.1236,2018-09-08 14:07:27-03:00,nantili,marisolburgos,1.2.1060251,1.2.1078114,nodomardelplata,nodomardelplata
1.11.459273231,100.0,MONEDAPAR,1.3.1236,2018-09-08 14:01:27-03:00,nantili,doblerre,1.2.1060251,1.2.1068311,nodomardelplata,nodomardelplata
1.11.459268784,120.0,MONEDAPAR,1.3.1236,2018-09-08 13:57:15-03:00,nantili,evangelina,1.2.1060251,1.2.1059798,nodomardelplata,nodomardelplata
1.11.459265450,100.0,MONEDAPAR,1.3.1236,2018-09-08 13:53:33-03:00,nantili,alejandraocampp,1.2.1060251,1.2.1051225,nodomardelplata,nodomardelplata
1.11.459264697,60.0,MONEDAPAR,1.3.1236,2018-09-08 13:52:45-03:00,nantili,leonelmachado,1.2.1060251,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459264425,60.0,MONEDAPAR,1.3.1236,2018-09-08 13:52:30-03:00,evangelina,leonelmachado,1.2.1059798,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459262357,290.0,MONEDAPAR,1.3.1236,2018-09-08 13:50:18-03:00,nantili,leonelmachado,1.2.1060251,1.2.1047863,nodomardelplata,nodomardelplata
1.11.459257328,40.0,MONEDAPAR,1.3.1236,2018-09-08 13:44:45-03:00,mariana1984,sandra,1.2.1037008,1.2.1060270,nodomardelplata,nodomardelplata
1.11.459213720,100.0,MONEDAPAR,1.3.1236,2018-09-08 12:58:03-03:00,pamelasierra,marlene,1.2.1039839,1.2.1068894,nodomardelplata,nodomardelplata
1.11.459205069,30.0,MONEDAPAR,1.3.1236,2018-09-08 12:49:21-03:00,pamelasierra,ramiritus,1.2.1039839,1.2.1069012,nodomardelplata,nodomardelplata
1.11.459135040,440.0,MONEDAPAR,1.3.1236,2018-09-08 11:34:18-03:00,nantili,sandra,1.2.1060251,1.2.1060270,nodomardelplata,nodomardelplata
1.11.459115239,100.0,MONEDAPAR,1.3.1236,2018-09-08 11:10:45-03:00,nantili,doblerre,1.2.1060251,1.2.1068311,nodomardelplata,nodomardelplata
1.11.455537865,30.0,MONEDAPAR,1.3.1236,2018-09-05 19:21:00-03:00,ramiritus,pamelasierra,1.2.1069012,1.2.1039839,nodomardelplata,nodomardelplata
1.11.453885163,10.0,MONEDAPAR,1.3.1236,2018-09-04 11:56:42-03:00,angeldov,flor.murga,1.2.1035664,1.2.1075341,nodoescobarmet,nodoescobarmet
1.11.453882610,5.0,MONEDAPAR,1.3.1236,2018-09-04 11:54:06-03:00,angeldov,ovejanegra,1.2.1035664,1.2.1035667,nodoescobarmet,nodoescobarmet
1.11.450955771,50.0,MONEDAPAR,1.3.1236,2018-09-02 11:25:18-03:00,sandra,mariana1984,1.2.1060270,1.2.1037008,nodomardelplata,nodomardelplata
1.11.450955218,50.0,MONEDAPAR,1.3.1236,2018-09-02 11:24:45-03:00,sandra,mariana1984,1.2.1060270,1.2.1037008,nodomardelplata,nodomardelplata
1.11.447014073,400.0,MONEDAPAR,1.3.1236,2018-08-29 14:26:42-03:00,gracoda,nantili,1.2.1060239,1.2.1060251,nodomardelplata,nodomardelplata
1.11.447011914,120.0,MONEDAPAR,1.3.1236,2018-08-29 14:21:15-03:00,marlene,lilif,1.2.1068894,1.2.1071063,nodomardelplata,nodomardelplata
1.11.445287930,700.0,MONEDAPAR,1.3.1236,2018-08-27 12:02:12-03:00,evangelina,nantili,1.2.1059798,1.2.1060251,nodomardelplata,nodomardelplata
1.11.445286396,1000.0,MONEDAPAR,1.3.1236,2018-08-27 12:00:15-03:00,cecilia,nantili,1.2.1051241,1.2.1060251,nodomardelplata,nodomardelplata
1.11.445276167,700.0,MONEDAPAR,1.3.1236,2018-08-27 11:44:09-03:00,evangelina,nantili,1.2.1059798,1.2.1060251,nodomardelplata,nodomardelplata
1.11.445275950,300.0,MONEDAPAR,1.3.1236,2018-08-27 11:43:51-03:00,alkimia,nantili,1.2.1060228,1.2.1060251,nodomardelplata,nodomardelplata
1.11.445267161,700.0,MONEDAPAR,1.3.1236,2018-08-27 11:29:06-03:00,alkimia,nantili,1.2.1060228,1.2.1060251,nodomardelplata,nodomardelplata
1.11.445244800,10.0,MONEDAPAR,1.3.1236,2018-08-27 10:56:36-03:00,ovejanegra,giorgio,1.2.1035667,1.2.1070468,nodoescobarmet,nodoescobarmet
1.11.444696755,200.0,MONEDAPAR,1.3.1236,2018-08-26 19:13:33-03:00,marcelog,fabiana,1.2.1068653,1.2.1068994,nodomardelplata,nodomardelplata
1.11.443829638,140.0,MONEDAPAR,1.3.1236,2018-08-25 20:26:48-03:00,leonelmachado,doblerre,1.2.1047863,1.2.1068311,nodomardelplata,nodomardelplata
1.11.443829312,200.0,MONEDAPAR,1.3.1236,2018-08-25 20:26:09-03:00,pauloismael,leonelmachado,1.2.1059769,1.2.1047863,nodomardelplata,nodomardelplata
1.11.443828209,110.0,MONEDAPAR,1.3.1236,2018-08-25 20:24:00-03:00,leonelmachado,doblerre,1.2.1047863,1.2.1068311,nodomardelplata,nodomardelplata
1.11.443744592,100.0,MONEDAPAR,1.3.1236,2018-08-25 18:07:30-03:00,marlene,pamelasierra,1.2.1068894,1.2.1039839,nodomardelplata,nodomardelplata
1.11.443744132,100.0,MONEDAPAR,1.3.1236,2018-08-25 18:06:51-03:00,adrianaandrada,fabiana,1.2.1051259,1.2.1068994,nodomardelplata,nodomardelplata
1.11.443734073,700.0,MONEDAPAR,1.3.1236,2018-08-25 17:53:45-03:00,syssublimacion,nantili,1.2.1060230,1.2.1060251,nodomardelplata,nodomardelplata
1.11.443733842,50.0,MONEDAPAR,1.3.1236,2018-08-25 17:53:27-03:00,pamelasierra,evangelina,1.2.1039839,1.2.1059798,nodomardelplata,nodomardelplata
1.11.443733262,100.0,MONEDAPAR,1.3.1236,2018-08-25 17:52:42-03:00,monicapescaderia,marlene,1.2.784863,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443730520,200.0,MONEDAPAR,1.3.1236,2018-08-25 17:49:06-03:00,gracoda,monicapescaderia,1.2.1060239,1.2.784863,nodomardelplata,nodomardelplata
1.11.443729656,42.0,MONEDAPAR,1.3.1236,2018-08-25 17:47:51-03:00,pamelasierra,marlene,1.2.1039839,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443729614,110.0,MONEDAPAR,1.3.1236,2018-08-25 17:47:45-03:00,lunalana,evangelina,1.2.1051167,1.2.1059798,nodomardelplata,nodomardelplata
1.11.443728769,180.0,MONEDAPAR,1.3.1236,2018-08-25 17:46:39-03:00,gracoda,alkimia,1.2.1060239,1.2.1060228,nodomardelplata,nodomardelplata
1.11.443726671,90.0,MONEDAPAR,1.3.1236,2018-08-25 17:44:06-03:00,lunalana,casinueva,1.2.1051167,1.2.1059070,nodomardelplata,nodomardelplata
1.11.443723821,50.0,MONEDAPAR,1.3.1236,2018-08-25 17:41:54-03:00,pamelasierra,mariana1984,1.2.1039839,1.2.1037008,nodomardelplata,nodomardelplata
1.11.443723340,20.0,MONEDAPAR,1.3.1236,2018-08-25 17:41:18-03:00,lunalana,doblerre,1.2.1051167,1.2.1068311,nodomardelplata,nodomardelplata
1.11.443722706,100.0,MONEDAPAR,1.3.1236,2018-08-25 17:40:33-03:00,pamelasierra,monicapescaderia,1.2.1039839,1.2.784863,nodomardelplata,nodomardelplata
1.11.443720560,60.0,MONEDAPAR,1.3.1236,2018-08-25 17:37:48-03:00,pamelasierra,andreapeyrot,1.2.1039839,1.2.1051233,nodomardelplata,nodomardelplata
1.11.443719335,460.0,MONEDAPAR,1.3.1236,2018-08-25 17:36:21-03:00,pamelasierra,kari.garo,1.2.1039839,1.2.977153,nodomardelplata,nodomardelplata
1.11.443719313,100.0,MONEDAPAR,1.3.1236,2018-08-25 17:36:18-03:00,marlene,monicapescaderia,1.2.1068894,1.2.784863,nodomardelplata,nodomardelplata
1.11.443718431,15.0,MONEDAPAR,1.3.1236,2018-08-25 17:35:06-03:00,doblerre,mariana1984,1.2.1068311,1.2.1037008,nodomardelplata,nodomardelplata
1.11.443718211,60.0,MONEDAPAR,1.3.1236,2018-08-25 17:34:51-03:00,nantili,leomachado,1.2.1060251,1.2.1035701,nodomardelplata,nodomardelplata
1.11.443717597,35.0,MONEDAPAR,1.3.1236,2018-08-25 17:34:00-03:00,marlene,gracoda,1.2.1068894,1.2.1060239,nodomardelplata,nodomardelplata
1.11.443716395,160.0,MONEDAPAR,1.3.1236,2018-08-25 17:32:24-03:00,alejandraocampp,marlene,1.2.1051225,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443715882,160.0,MONEDAPAR,1.3.1236,2018-08-25 17:31:42-03:00,lunalana,evangelina,1.2.1051167,1.2.1059798,nodomardelplata,nodomardelplata
1.11.443715062,27.0,MONEDAPAR,1.3.1236,2018-08-25 17:30:42-03:00,syssublimacion,marlene,1.2.1060230,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443715058,50.0,MONEDAPAR,1.3.1236,2018-08-25 17:30:39-03:00,monicapescaderia,mariana1984,1.2.784863,1.2.1037008,nodomardelplata,nodomardelplata
1.11.443714569,45.0,MONEDAPAR,1.3.1236,2018-08-25 17:30:06-03:00,monicapescaderia,marlene,1.2.784863,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443714543,120.0,MONEDAPAR,1.3.1236,2018-08-25 17:30:03-03:00,alkimia,evangelina,1.2.1060228,1.2.1059798,nodomardelplata,nodomardelplata
1.11.443713361,150.0,MONEDAPAR,1.3.1236,2018-08-25 17:28:27-03:00,leonelmachado,doblerre,1.2.1047863,1.2.1068311,nodomardelplata,nodomardelplata
1.11.443712050,120.0,MONEDAPAR,1.3.1236,2018-08-25 17:26:54-03:00,casinueva,evangelina,1.2.1059070,1.2.1059798,nodomardelplata,nodomardelplata
1.11.443711874,1.0,MONEDAPAR,1.3.1236,2018-08-25 17:26:42-03:00,syssublimacion,pamelasierra,1.2.1060230,1.2.1039839,nodomardelplata,nodomardelplata
1.11.443710441,70.0,MONEDAPAR,1.3.1236,2018-08-25 17:24:51-03:00,andreapeyrot,mariana1984,1.2.1051233,1.2.1037008,nodomardelplata,nodomardelplata
1.11.443709121,30.0,MONEDAPAR,1.3.1236,2018-08-25 17:23:27-03:00,evangelina,leonelmachado,1.2.1059798,1.2.1047863,nodomardelplata,nodomardelplata
1.11.443708794,90.0,MONEDAPAR,1.3.1236,2018-08-25 17:23:00-03:00,juanmiguel,gracoda,1.2.1038663,1.2.1060239,nodomardelplata,nodomardelplata
1.11.443708275,60.0,MONEDAPAR,1.3.1236,2018-08-25 17:22:18-03:00,monicapescaderia,alkimia,1.2.784863,1.2.1060228,nodomardelplata,nodomardelplata
1.11.443706966,15.0,MONEDAPAR,1.3.1236,2018-08-25 17:20:24-03:00,gracoda,marlene,1.2.1060239,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443706336,100.0,MONEDAPAR,1.3.1236,2018-08-25 17:19:30-03:00,adrianaandrada,juanmiguel,1.2.1051259,1.2.1038663,nodomardelplata,nodomardelplata
1.11.443706238,30.0,MONEDAPAR,1.3.1236,2018-08-25 17:19:24-03:00,gracoda,leonelmachado,1.2.1060239,1.2.1047863,nodomardelplata,nodomardelplata
1.11.443705579,120.0,MONEDAPAR,1.3.1236,2018-08-25 17:18:24-03:00,nantili,alkimia,1.2.1060251,1.2.1060228,nodomardelplata,nodomardelplata
1.11.443705384,50.0,MONEDAPAR,1.3.1236,2018-08-25 17:18:09-03:00,evangelina,gracoda,1.2.1059798,1.2.1060239,nodomardelplata,nodomardelplata
1.11.443705244,60.0,MONEDAPAR,1.3.1236,2018-08-25 17:18:00-03:00,doblerre,leonelmachado,1.2.1068311,1.2.1047863,nodomardelplata,nodomardelplata
1.11.443704562,8.0,MONEDAPAR,1.3.1236,2018-08-25 17:17:00-03:00,juanmiguel,adrianaandrada,1.2.1038663,1.2.1051259,nodomardelplata,nodomardelplata
1.11.443703605,500.0,MONEDAPAR,1.3.1236,2018-08-25 17:15:42-03:00,sandra,nantili,1.2.1060270,1.2.1060251,nodomardelplata,nodomardelplata
1.11.443703406,280.0,MONEDAPAR,1.3.1236,2018-08-25 17:15:24-03:00,nantili,evangelina,1.2.1060251,1.2.1059798,nodomardelplata,nodomardelplata
1.11.443703319,400.0,MONEDAPAR,1.3.1236,2018-08-25 17:15:18-03:00,ramiritus,marlene,1.2.1069012,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443702884,100.0,MONEDAPAR,1.3.1236,2018-08-25 17:14:42-03:00,andreapeyrot,lunalana,1.2.1051233,1.2.1051167,nodomardelplata,nodomardelplata
1.11.443702568,140.0,MONEDAPAR,1.3.1236,2018-08-25 17:14:15-03:00,monicapescaderia,sandra,1.2.784863,1.2.1060270,nodomardelplata,nodomardelplata
1.11.443702096,100.0,MONEDAPAR,1.3.1236,2018-08-25 17:13:33-03:00,carlosemilio,doblerre,1.2.1059753,1.2.1068311,nodomardelplata,nodomardelplata
1.11.443701442,20.0,MONEDAPAR,1.3.1236,2018-08-25 17:12:45-03:00,casinueva,andreapeyrot,1.2.1059070,1.2.1051233,nodomardelplata,nodomardelplata
1.11.443701048,60.0,MONEDAPAR,1.3.1236,2018-08-25 17:12:15-03:00,asdrubal,gracoda,1.2.1068303,1.2.1060239,nodomardelplata,nodomardelplata
1.11.443699570,150.0,MONEDAPAR,1.3.1236,2018-08-25 17:10:24-03:00,lunajorg40,kari.garo,1.2.1051274,1.2.977153,nodomardelplata,nodomardelplata
1.11.443699545,400.0,MONEDAPAR,1.3.1236,2018-08-25 17:10:21-03:00,sladdaga,pamelasierra,1.2.875651,1.2.1039839,nodomardelplata,nodomardelplata
1.11.443699412,20.0,MONEDAPAR,1.3.1236,2018-08-25 17:10:09-03:00,syssublimacion,adrianaandrada,1.2.1060230,1.2.1051259,nodomardelplata,nodomardelplata
1.11.443698853,30.0,MONEDAPAR,1.3.1236,2018-08-25 17:09:15-03:00,evangelina,adrianaandrada,1.2.1059798,1.2.1051259,nodomardelplata,nodomardelplata
1.11.443698150,50.0,MONEDAPAR,1.3.1236,2018-08-25 17:08:15-03:00,casinueva,adrianaandrada,1.2.1059070,1.2.1051259,nodomardelplata,nodomardelplata
1.11.443697482,800.0,MONEDAPAR,1.3.1236,2018-08-25 17:07:18-03:00,marlene,nantili,1.2.1068894,1.2.1060251,nodomardelplata,nodomardelplata
1.11.443697327,20.0,MONEDAPAR,1.3.1236,2018-08-25 17:07:03-03:00,fabiana,mariana1984,1.2.1068994,1.2.1037008,nodomardelplata,nodomardelplata
1.11.443696744,42.0,MONEDAPAR,1.3.1236,2018-08-25 17:06:12-03:00,sladdaga,marlene,1.2.875651,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443695927,24.0,MONEDAPAR,1.3.1236,2018-08-25 17:05:06-03:00,pauloismael,leonelmachado,1.2.1059769,1.2.1047863,nodomardelplata,nodomardelplata
1.11.443694414,295.0,MONEDAPAR,1.3.1236,2018-08-25 17:03:06-03:00,kari.garo,pamelasierra,1.2.977153,1.2.1039839,nodomardelplata,nodomardelplata
1.11.443694148,800.0,MONEDAPAR,1.3.1236,2018-08-25 17:02:45-03:00,asdrubal,nantili,1.2.1068303,1.2.1060251,nodomardelplata,nodomardelplata
1.11.443692358,20.0,MONEDAPAR,1.3.1236,2018-08-25 17:00:33-03:00,monicapescaderia,andreapeyrot,1.2.784863,1.2.1051233,nodomardelplata,nodomardelplata
1.11.443691665,100.0,MONEDAPAR,1.3.1236,2018-08-25 16:59:18-03:00,juanmiguel,doblerre,1.2.1038663,1.2.1068311,nodomardelplata,nodomardelplata
1.11.443691541,85.0,MONEDAPAR,1.3.1236,2018-08-25 16:59:06-03:00,sandra,gracoda,1.2.1060270,1.2.1060239,nodomardelplata,nodomardelplata
1.11.443689875,20.0,MONEDAPAR,1.3.1236,2018-08-25 16:56:24-03:00,sandra,andreapeyrot,1.2.1060270,1.2.1051233,nodomardelplata,nodomardelplata
1.11.443689852,40.0,MONEDAPAR,1.3.1236,2018-08-25 16:56:21-03:00,leonelmachado,mariana1984,1.2.1047863,1.2.1037008,nodomardelplata,nodomardelplata
1.11.443689464,24.0,MONEDAPAR,1.3.1236,2018-08-25 16:55:42-03:00,asilva55,marlene,1.2.1035768,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443688843,100.0,MONEDAPAR,1.3.1236,2018-08-25 16:54:33-03:00,mariana1984,juanmiguel,1.2.1037008,1.2.1038663,nodomardelplata,nodomardelplata
1.11.443687824,100.0,MONEDAPAR,1.3.1236,2018-08-25 16:52:54-03:00,fabiana,juanmiguel,1.2.1068994,1.2.1038663,nodomardelplata,nodomardelplata
1.11.443687786,120.0,MONEDAPAR,1.3.1236,2018-08-25 16:52:51-03:00,kari.garo,juanmiguel,1.2.977153,1.2.1038663,nodomardelplata,nodomardelplata
1.11.443687080,30.0,MONEDAPAR,1.3.1236,2018-08-25 16:51:42-03:00,monicapescaderia,asdrubal,1.2.784863,1.2.1068303,nodomardelplata,nodomardelplata
1.11.443686271,350.0,MONEDAPAR,1.3.1236,2018-08-25 16:50:33-03:00,leonelmachado,nantili,1.2.1047863,1.2.1060251,nodomardelplata,nodomardelplata
1.11.443686108,100.0,MONEDAPAR,1.3.1236,2018-08-25 16:50:18-03:00,mariana1984,monicapescaderia,1.2.1037008,1.2.784863,nodomardelplata,nodomardelplata
1.11.443685732,800.0,MONEDAPAR,1.3.1236,2018-08-25 16:49:36-03:00,leonelmachado,nantili,1.2.1047863,1.2.1060251,nodomardelplata,nodomardelplata
1.11.443684880,40.0,MONEDAPAR,1.3.1236,2018-08-25 16:48:12-03:00,casinueva,evangelina,1.2.1059070,1.2.1059798,nodomardelplata,nodomardelplata
1.11.443684643,15.0,MONEDAPAR,1.3.1236,2018-08-25 16:47:51-03:00,marlene,mariana1984,1.2.1068894,1.2.1037008,nodomardelplata,nodomardelplata
1.11.443684234,25.0,MONEDAPAR,1.3.1236,2018-08-25 16:47:18-03:00,juanmiguel,andreapeyrot,1.2.1038663,1.2.1051233,nodomardelplata,nodomardelplata
1.11.443683246,300.0,MONEDAPAR,1.3.1236,2018-08-25 16:45:54-03:00,asdrubal,monicapescaderia,1.2.1068303,1.2.784863,nodomardelplata,nodomardelplata
1.11.443683099,15.0,MONEDAPAR,1.3.1236,2018-08-25 16:45:39-03:00,evangelina,marlene,1.2.1059798,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443682564,95.0,MONEDAPAR,1.3.1236,2018-08-25 16:44:48-03:00,nantili,marlene,1.2.1060251,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443682415,12.0,MONEDAPAR,1.3.1236,2018-08-25 16:44:33-03:00,munaresangel,marlene,1.2.1051222,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443680939,115.0,MONEDAPAR,1.3.1236,2018-08-25 16:42:06-03:00,kari.garo,evangelina,1.2.977153,1.2.1059798,nodomardelplata,nodomardelplata
1.11.443680307,40.0,MONEDAPAR,1.3.1236,2018-08-25 16:41:06-03:00,doblerre,sandra,1.2.1068311,1.2.1060270,nodomardelplata,nodomardelplata
1.11.443679441,40.0,MONEDAPAR,1.3.1236,2018-08-25 16:40:03-03:00,doblerre,sandra,1.2.1068311,1.2.1060270,nodomardelplata,nodomardelplata
1.11.443678725,30.0,MONEDAPAR,1.3.1236,2018-08-25 16:39:03-03:00,monicapescaderia,marlene,1.2.784863,1.2.1068894,nodomardelplata,nodomardelplata
1.11.443678278,30.0,MONEDAPAR,1.3.1236,2018-08-25 16:38:24-03:00,alkimia,asdrubal,1.2.1060228,1.2.1068303,nodomardelplata,nodomardelplata
1.11.443678173,30.0,MONEDAPAR,1.3.1236,2018-08-25 16:38:15-03:00,casinueva,asdrubal,1.2.1059070,1.2.1068303,nodomardelplata,nodomardelplata
1.11.443676043,125.0,MONEDAPAR,1.3.1236,2018-08-25 16:35:27-03:00,casinueva,kari.garo,1.2.1059070,1.2.977153,nodomardelplata,nodomardelplata
1.11.443675959,40.0,MONEDAPAR,1.3.1236,2018-08-25 16:35:21-03:00,doblerre,asdrubal,1.2.1068311,1.2.1068303,nodomardelplata,nodomardelplata
1.11.443675877,200.0,MONEDAPAR,1.3.1236,2018-08-25 16:35:15-03:00,nantili,monicapescaderia,1.2.1060251,1.2.784863,nodomardelplata,nodomardelplata
1.11.443675735,180.0,MONEDAPAR,1.3.1236,2018-08-25 16:35:03-03:00,evangelina,sandra,1.2.1059798,1.2.1060270,nodomardelplata,nodomardelplata
1.11.443675433,180.0,MONEDAPAR,1.3.1236,2018-08-25 16:34:42-03:00,monicapescaderia,sandra,1.2.784863,1.2.1060270,nodomardelplata,nodomardelplata
1.11.443675019,100.0,MONEDAPAR,1.3.1236,2018-08-25 16:34:09-03:00,cecilia,monicapescaderia,1.2.1051241,1.2.784863,nodomardelplata,nodomardelplata
1.11.443674961,110.0,MONEDAPAR,1.3.1236,2018-08-25 16:34:03-03:00,asdrubal,doblerre,1.2.1068303,1.2.1068311,nodomardelplata,nodomardelplata
